title,neighbourhood,propertyType,numBedrooms,numBathrooms,floorArea,price,rating,sellerId,longitude,latitude,pricePerBedroom,deltaAvgPrice,deltaMedianPrice,dublinNorthSouth,distToCity,daysSincePublished,numFood,numRecreation,numShop,Apartment,Bungalow,Detached,Duplex,End of Terrace,Semi-D,Site,Terrace,Townhouse,A2,A3,B1,B2,B3,C1,C2,C3,D1,D2,E1,E2,F,G,SI_666,ZZZ,labels,labels_2,labels_3,price_decile,price_bucket
"20 Orchard Hall, Diswellstown, Castleknock, Dublin 15",Dublin 15,Apartment,2.0,2.0,88,315000.0,A3,1590,-6.39457,53.3697047,157500.0,28274.28571428574,-35000.0,N,9.242782942936786,95,42,10,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-1,4,Medium
"Apartment 26, The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",Dublin 4,Apartment,2.0,1.0,63,425000.0,C3,329,-6.231967,53.327321,212500.0,282593.220338983,70000.0,S,3.3451274832061,59,51,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,26,6,Medium
"40 Willow Park Crescent, Glasnevin, Dublin 11",Dublin 11,Semi-D,5.0,2.0,215,540000.0,D2,7648,-6.283005,53.393673,108000.0,-240267.24137931032,-258000.0,N,4.803784263126091,80,50,17,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,8,High
"Apartment 92, River Gardens, Glasnevin, Dublin 11",Dublin 11,Apartment,1.0,1.0,34,235000.0,E1,9918,-6.266955,53.374132,235000.0,64732.75862068968,47000.0,N,2.411442542098672,80,56,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,1,Low
"102 Chanel Road, Artane, Dublin 5",Dublin 5,Semi-D,3.0,1.0,108,375000.0,F,11062,-6.208327,53.387772,125000.0,21177.570093457936,5000.0,N,5.068682253313174,61,56,14,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,5,Medium
"2 Cedar Walk, Raheny, Dublin 5",Dublin 5,Detached,5.0,2.0,152,650000.0,D2,9172,-6.165427,53.382973,130000.0,-253822.42990654206,-270000.0,N,6.978255727464298,75,39,16,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,9,-1,9,High
"20 Lorcan Park, Santry, Dublin 9",Dublin 9,Semi-D,3.0,1.0,100,360000.0,D2,9172,-6.240389,53.391226,120000.0,42798.07692307694,20000.0,N,4.394697677195356,16,56,13,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,5,Medium
"70 Melville Drive, Meakstown, Finglas, Dublin 11",Dublin 11,Duplex,3.0,3.0,100,250000.0,B2,681,-6.292796,53.400921,83333.33333333333,49732.75862068968,32000.0,N,5.7931467937119185,74,51,9,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,2,Low
"108 Downpatrick Road, Crumlin, Dublin 12",Dublin 12,Terrace,2.0,1.0,68,280000.0,D1,2607,-6.302435,53.326372,140000.0,38117.64705882355,15000.0,S,4.184959155645769,80,46,15,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,-1,3,Medium
"off Beaumont Avenue, Churchtown, Dublin 14",Dublin 14,Site,-1.0,-1.0,1214.058,850000.0,ZZZ,181,-6.25762,53.29119,-850000.0,-247494.62365591398,-255000.0,S,6.879802012671646,24,47,15,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,9,High
"20 Muckross Green, Perrystown, Dublin 12",Dublin 12,Terrace,3.0,1.0,105,360000.0,E1,9488,-6.313029,53.31296,120000.0,-41882.35294117645,-65000.0,S,5.764686976528205,61,47,15,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,27,5,Medium
"151 Dolphin Road, Drimnagh, Dublin 12",Dublin 12,Terrace,3.0,1.0,68,318000.0,E1,1063,-6.304703,53.335798,106000.0,117.64705882355338,-23000.0,S,3.6464543194549477,42,48,11,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,4,Medium
"16 Dromawling Road, Beaumont, Dublin 9",Dublin 9,Semi-D,3.0,1.0,102,400000.0,C1,11062,-6.232344,53.384598,133333.33333333334,2798.0769230769365,-20000.0,N,3.8916913324794247,16,57,16,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,6,Medium
"13 Marlfield Court, Tallaght, Dublin 24",Dublin 24,Terrace,3.0,3.0,95,275000.0,C2,10948,-6.36775,53.270846,91666.66666666667,6532.608695652161,0.0,S,11.689425517220979,10,23,5,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,5,-1,2,Low
"3 Meadow Grove, Dundrum, Dublin 16",Dublin 16,Semi-D,3.0,1.0,102,615000.0,B3,1157,-6.261295,53.286166,205000.0,-107661.76470588235,-140000.0,S,7.4412635630436705,98,48,13,14,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,8,High
"27 Belarmine Drive, Stepaside, Dublin 18",Dublin 18,Townhouse,3.0,3.0,108,445000.0,C1,11577,-6.219365,53.259503,148333.33333333334,74395.06172839506,-20000.0,S,10.712687838698697,60,44,9,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,7,High
"Apartment 25D, Block D, Echlin Buildings, Dublin 8",Dublin 8,Apartment,1.0,1.0,28,140000.0,F,9315,-6.288571,53.342649,140000.0,201384.0,160000.0,S,2.3369800364651625,89,49,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,Low
"4 Lindisfarne Vale, Clondalkin, Dublin 22",Dublin 22,Terrace,3.0,1.0,83,250000.0,C1,7569,-6.414116,53.327281,83333.33333333333,-7180.0,-23000.0,S,10.748108753912765,87,25,3,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,2,Low
"5 Windmill Square, Clonsilla, Dublin 15",Dublin 15,Apartment,2.0,2.0,61,215000.0,C1,1590,-6.396852,53.380125,107500.0,128274.28571428574,65000.0,N,9.68434477917256,61,44,9,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,-1,0,Low
"5 Ballymount Cottages, Ballymount Road Lower, Walkinstown, Dublin 12",Dublin 12,Bungalow,4.0,2.0,105,350000.0,G,181,-6.336118,53.316842,87500.0,-31882.352941176447,-55000.0,S,6.565405418985744,38,39,14,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,5,Medium
"29 Clancy Road, Finglas, Dublin 11",Dublin 11,Terrace,3.0,2.0,77,270000.0,D1,8891,-6.292631,53.393882,90000.0,29732.75862068968,12000.0,N,5.080298132039249,60,50,16,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,9,2,Low
"20 Kilvere Park, Cypress Downs, Templeogue, Dublin 6W",Dublin 6W,Townhouse,4.0,3.0,124,450000.0,C1,8647,-6.3137109,53.2983903,112500.0,61096.774193548365,25000.0,S,7.115757129709003,81,46,10,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,7,High
"92 St Eithne Road, Cabra, Dublin 7",Dublin 7,Terrace,2.0,1.0,74,295000.0,F,1413,-6.286231,53.366976,147500.0,82430.10752688174,55000.0,N,2.42546355736728,87,58,8,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,3,Medium
"19 Kickham Road, Inchicore, Dublin 8",Dublin 8,End of Terrace,3.0,1.0,74,275000.0,G,1413,-6.310564,53.338645,91666.66666666667,66384.0,25000.0,S,3.83927184972283,72,51,9,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,2,Low
"34 Clifden Road, Ballyfermot, Dublin 10",Dublin 10,Terrace,3.0,1.0,88,209000.0,E1,7569,-6.362174,53.340572,69666.66666666667,14160.0,16000.0,S,7.049559496910188,50,34,14,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,4,-1,0,Low
"36 Cherry Orchard Drive, Cherry Orchard, Dublin 22",Dublin 22,Terrace,3.0,1.0,88,230000.0,C1,7569,-6.365795,53.336877,76666.66666666667,12820.0,-3000.0,S,7.374981941461183,81,35,8,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,4,-1,1,Low
"8 The Courtyard, Milltown Avenue, Mount Saint Annes, Milltown, Dublin 6",Dublin 6,End of Terrace,2.0,2.0,76,535000.0,C3,262,-6.248407,53.313749,267500.0,99198.19819819822,-10000.0,S,4.418976802439859,78,48,18,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,-1,8,High
"114 Thomond Road, Ballyfermot, Dublin 10",Dublin 10,End of Terrace,3.0,1.0,81,259000.0,D2,3671,-6.346836,53.340563,86333.33333333333,-35840.0,-34000.0,S,6.055666698911121,94,37,11,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,4,-1,2,Low
"17 Orby Avenue, The Gallops, Leopardstown, Dublin 18",Dublin 18,Semi-D,3.0,2.0,106,475000.0,C3,10001,-6.202271,53.266076,158333.33333333334,44395.061728395056,-50000.0,S,10.35427504332949,100,29,10,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,7,High
"4 Coolrua Drive, Beaumont, Dublin 9",Dublin 9,Site,-1.0,-1.0,404.68600000000004,139000.0,ZZZ,3658,-6.2353,53.389285,-139000.0,263798.07692307694,241000.0,N,4.293486187475393,42,54,14,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,Low
"Adare, 37 Church Avenue, Drumcondra, Dublin 9",Dublin 9,Terrace,2.0,1.0,96,525000.0,C2,3658,-6.251526,53.370801,262500.0,-122201.92307692306,-145000.0,N,2.01333235172362,84,59,12,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,-1,8,High
"36 Waterville Terrace, Blanchardstown, Dublin 15",Dublin 15,Duplex,3.0,3.0,108,290000.0,B3,12,-6.374312,53.39226,96666.66666666667,53274.28571428574,-10000.0,N,8.854405276455827,60,42,10,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-1,3,Medium
"35 Cherryfield Avenue Lower, Ranelagh, Dublin 6",Dublin 6,Terrace,3.0,2.0,120,700000.0,C3,1367,-6.246007,53.319339,233333.33333333334,-65801.80180180178,-175000.0,S,3.835166503122857,62,51,16,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,-1,9,High
"52 Taney Road, Dundrum, Goatstown, Dublin 14",Dublin 14,Semi-D,4.0,3.0,195,795000.0,C3,1367,-6.235432,53.291642,198750.0,-192494.62365591398,-200000.0,S,6.9918803255865924,14,45,15,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,-1,9,High
"Apartment 9, Larkspur Hall, Levmoss Park, The Gallops, Leopardstown, Dublin 18",Dublin 18,Apartment,1.0,1.0,50,260000.0,B2,1393,-6.197931,53.263563,260000.0,259395.06172839506,165000.0,S,10.719449918614265,92,29,12,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,2,Low
"30 Daletree Avenue, Ballycullen, Dublin 16",Dublin 16,Semi-D,3.0,3.0,98,365000.0,D2,8357,-6.338129,53.273341,121666.66666666667,142338.23529411765,110000.0,S,10.337174788841208,11,28,8,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,5,-1,5,Medium
"12 Deerhaven Park, Clonee, Dublin 15",Dublin 15,Semi-D,4.0,2.0,107,325000.0,C2,9782,-6.418091,53.403449,81250.0,18274.28571428574,-45000.0,N,11.996915233700962,81,38,9,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,4,Medium
"58 Alpine Rise, Belgard, Tallaght, Dublin 24",Dublin 24,Detached,3.0,2.0,102,295000.0,C3,10104,-6.386487,53.296538,98333.33333333333,-13467.391304347839,-20000.0,S,10.594050686343106,101,37,5,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,8,-1,3,Medium
"29 Mount Garrett Rise, Tyrellstown, Tyrrelstown, Dublin 15",Dublin 15,End of Terrace,2.0,2.0,77,239000.0,B3,11062,-6.395483,53.420934,119500.0,104274.28571428574,41000.0,N,11.825693379023186,67,31,7,21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,Low
"32 Mount Pleasant Terrace, Ranelagh, Dublin 6",Dublin 6,Terrace,2.0,1.0,75,545000.0,SI_666,2236,-6.261473,53.328542,272500.0,89198.19819819822,-20000.0,S,2.7387213058451607,51,52,15,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,28,8,High
"Apartment 516, Longboat Quay North Apartments, Grand Canal Dock, Dublin 2",Dublin 2,Apartment,3.0,2.0,94,570000.0,C1,6498,-6.23619,53.345461,190000.0,-151750.0,-175000.0,S,1.6774107621270937,19,54,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,8,High
"239 Errigal Road, Drimnagh, Dublin 12",Dublin 12,End of Terrace,4.0,1.0,97,300000.0,F,4066,-6.323923,53.327824,75000.0,18117.647058823553,-5000.0,S,5.19808804632443,101,49,13,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,3,Medium
"10 Malpas Place, Dublin 8",Dublin 8,End of Terrace,2.0,1.0,91,425000.0,E1,1413,-6.273633,53.336564,212500.0,-83616.0,-125000.0,S,2.1100363071984525,78,54,9,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,19,6,Medium
"75 Casino Road, Marino, Dublin 3",Dublin 3,Terrace,3.0,1.0,86,395000.0,G,8505,-6.237276,53.367684,131666.66666666666,83475.72815533978,0.0,N,2.1249380451008446,96,51,12,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,6,Medium
"164 Harmonstown Road, Artane, Dublin 5",Dublin 5,Terrace,2.0,1.0,91,315000.0,D2,902,-6.186064,53.381595,157500.0,81177.57009345794,65000.0,N,5.72520123897033,54,43,17,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,4,Medium
"20 Muckross Green, Perrystown, Dublin 12",Dublin 12,Site,-1.0,-1.0,809.3720000000001,250000.0,ZZZ,9488,-6.313029,53.31296,-250000.0,68117.64705882355,45000.0,S,5.764686976528205,18,47,15,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,27,2,Low
"Apartment 107, Sutton Park, Sutton, Dublin 13",Dublin 13,Duplex,3.0,1.0,78,260000.0,E1,380,-6.131246,53.389027,86666.66666666667,154512.8205128205,90000.0,N,9.30398503106292,93,44,13,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,2,Low
"8 Belleville, Blackhorse Avenue, Navan Road (D7), Dublin 7",Dublin 7,Terrace,4.0,3.0,120,485000.0,B3,1590,-6.3317799,53.3706674,121250.0,-107569.89247311826,-135000.0,N,5.2677863990989815,101,45,11,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,7,High
"16 Barton Road West, Rathfarnham, Dublin 14",Dublin 14,Semi-D,3.0,1.0,110,475000.0,D2,8666,-6.281119,53.287248,158333.33333333334,127505.37634408602,120000.0,S,7.476995262073895,92,48,12,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,7,High
"20 Grange Park Crescent, Raheny, Dublin 5",Dublin 5,Semi-D,3.0,1.0,98,350000.0,E2,9391,-6.16845,53.386117,116666.66666666667,46177.570093457936,30000.0,N,6.979588839334793,102,40,15,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,9,-1,5,Medium
"16 Melville Lawn, Cityside, Finglas, Dublin 11",Dublin 11,Apartment,2.0,2.0,56,199000.0,B3,11062,-6.301473,53.402944,99500.0,100732.75862068968,83000.0,N,6.243756268685086,78,46,11,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,Low
"18 Linenhall Street, Dublin 7",Dublin 7,Terrace,2.0,1.0,64,300000.0,D1,607,-6.272837,53.350714,150000.0,77430.10752688174,50000.0,N,1.0192358993669974,29,53,9,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,29,3,Medium
"11 Harlech Grove, Clonskeagh, Dublin 14",Dublin 14,Detached,4.0,4.0,197,950000.0,E2,1367,-6.229355,53.300633,237500.0,-347494.623655914,-355000.0,S,6.13253229109938,10,49,16,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,-1,9,High
"Apartment 3, Shanganagh Gardens, Shankill, Dublin 18",Dublin 18,Apartment,1.0,1.0,55,200000.0,B3,9930,-6.119165,53.236628,200000.0,319395.06172839506,225000.0,S,15.89190135348271,72,51,16,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,Low
"Apartment 3, La Fanu House, 3B Raheen Park, Ballyfermot, Dublin 10",Dublin 10,Apartment,1.0,1.0,47,150000.0,F,463,-6.354527,53.337848,150000.0,73160.0,75000.0,S,6.62414126954673,73,36,13,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,4,-1,0,Low
"16 Deerpark Way, Kiltipper, Dublin 24",Dublin 24,Apartment,2.0,1.0,60,165000.0,C2,10179,-6.373105,53.269578,82500.0,116532.60869565216,110000.0,S,12.022802845829457,78,24,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,5,-1,0,Low
"33 Caragh Road, Dublin 7",Dublin 7,Terrace,3.0,2.0,92,400000.0,F,1087,-6.296955,53.359727,133333.33333333334,-22569.892473118263,-50000.0,N,2.686532719391422,61,50,11,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,6,Medium
"9 Rathdown Square, North Circular Road, Dublin 7",Dublin 7,End of Terrace,2.0,1.0,60,320000.0,D2,948,-6.28737,53.357055,160000.0,57430.10752688174,30000.0,N,1.9969436635664632,93,50,11,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,-1,4,Medium
"42 Huntstown Rise, Mulhuddart, Clonsilla, Dublin 15",Dublin 15,Semi-D,3.0,2.0,84,275000.0,D1,10939,-6.404564,53.401214,91666.66666666667,68274.28571428574,5000.0,N,11.08987834134085,105,33,8,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,-1,2,Low
"134 Ivy Court Beaumont Woods, Beaumont, Dublin 9",Dublin 9,End of Terrace,3.0,3.0,87,325000.0,D1,206,-6.227147,53.392831,108333.33333333333,77798.07692307694,55000.0,N,4.865922849380216,61,56,15,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,4,Medium
"Apartment 21, Pembroke Court, 75/77 Pembroke Road, Ballsbridge, Dublin 4",Dublin 4,Apartment,3.0,1.0,97,495000.0,C2,6498,-6.236063,53.331634,165000.0,212593.220338983,0.0,S,2.7943558255572563,54,50,15,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,-1,7,High
"44 Hillview, Mount Talbot, Clondalkin, Dublin 22",Dublin 22,Apartment,2.0,2.0,76,225000.0,SI_666,7569,-6.371902,53.318788,112500.0,17820.0,2000.0,S,8.465322210502665,87,35,5,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,4,-1,1,Low
"2 Whitestown Avenue, Blanchardstown, Dublin 15",Dublin 15,End of Terrace,3.0,2.0,89,255000.0,E1,12,-6.399363,53.398688,85000.0,88274.28571428574,25000.0,N,10.653025434819098,80,37,10,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,30,2,Low
"21 Saint Albans Road, South Circular Road, Dublin 8",Dublin 8,Terrace,3.0,2.0,135,825000.0,C3,2013,-6.277541,53.333361,275000.0,-483616.0,-525000.0,S,2.5479712978438007,10,51,14,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,12,9,High
"Apartment 64, Rathmines Town Centre, Rathmines, Dublin 6",Dublin 6,Apartment,1.0,1.0,37,270000.0,D2,577,-6.264241,53.325316,270000.0,364198.1981981982,255000.0,S,3.1151450852978146,87,54,15,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,2,Low
"12 Kilbarron Road, Coolock, Dublin 5",Dublin 5,Terrace,3.0,1.0,75,280000.0,D2,309,-6.218673,53.392742,93333.33333333333,116177.57009345794,100000.0,N,5.118978292124175,93,57,13,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,3,Medium
"31 Suncroft Park, Tallaght, Dublin 24",Dublin 24,Bungalow,2.0,1.0,52,200000.0,E1,372,-6.405836,53.281893,100000.0,81532.60869565216,75000.0,S,12.606626279908454,50,35,4,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,7,-1,0,Low
"72 Charlemont, Griffith Avenue, Drumcondra, Dublin 9",Dublin 9,Semi-D,4.0,3.0,140,695000.0,C3,11,-6.232966,53.375723,173750.0,-292201.92307692306,-315000.0,N,3.01260803243671,53,52,13,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,-1,9,High
"15 The Academy, Park West, Dublin 12",Dublin 12,Apartment,2.0,2.0,70,220000.0,C2,10949,-6.378825,53.332367,110000.0,98117.64705882355,75000.0,S,8.340624341949955,50,42,8,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,-1,1,Low
"14 Crescent Gardens, East Wall, Dublin 3",Dublin 3,Terrace,3.0,2.0,81,375000.0,E2,11,-6.235768,53.35734,125000.0,103475.72815533978,20000.0,N,1.5479920275982422,10,50,14,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,13,5,Medium
"2 Dartmouth Terrace, Ranelagh, Dublin 6",Dublin 6,Terrace,2.0,1.0,77,525000.0,C1,262,-6.257578,53.328813,262500.0,109198.19819819822,0.0,S,2.6990408573786953,85,50,15,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,14,8,High
"Apartment 75, Shanagarry, Milltown, Dublin 6",Dublin 6,Apartment,1.0,1.0,41,275000.0,E1,10949,-6.249282,53.30905,275000.0,359198.1981981982,250000.0,S,4.929132373118172,50,47,19,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,2,Low
"29 The Crescent, Carrickmines Manor, Carrickmines, Dublin 18",Dublin 18,Apartment,2.0,2.0,70,295000.0,D1,7425,-6.177179,53.248267,147500.0,224395.06172839506,130000.0,S,12.826569108360529,82,49,7,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,-1,-1,3,Medium
"6 Hazel Park, Kimmage Road Lower, Kimmage, Dublin 6W",Dublin 6W,Terrace,2.0,1.0,65,375000.0,D1,6908,-6.29658,53.31513,187500.0,136096.77419354836,100000.0,S,4.9353416449784975,88,46,17,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,-1,5,Medium
"10 Wilfield, Sandymount Avenue, Sandymount, Dublin 4",Dublin 4,Townhouse,3.0,2.0,101,675000.0,B3,56,-6.220514,53.327227,225000.0,32593.220338982996,-180000.0,S,3.801621985075542,80,50,17,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,9,High
"18 Admiral Park, Baldoyle, Dublin 13",Dublin 13,Semi-D,4.0,2.0,113,535000.0,C1,8505,-6.13132,53.398428,133750.0,-120487.1794871795,-185000.0,N,9.792808303820042,106,43,10,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,8,High
"514 Kilmainham Square, Kilmainham, Dublin 8",Dublin 8,Apartment,2.0,2.0,64,390000.0,C1,1413,-6.308954,53.342982,195000.0,-48616.0,-90000.0,S,3.5622063686612395,74,53,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,6,Medium
"Apartment 2, Amberwood, Mulhuddart, Dublin 15",Dublin 15,Apartment,2.0,2.0,70,185000.0,D1,12,-6.403482,53.4042,92500.0,158274.28571428574,95000.0,N,11.1914523209808,74,33,8,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,-1,0,Low
"44 Deerpark Drive, Kiltipper, Dublin 24",Dublin 24,Apartment,2.0,1.0,63,185000.0,D1,10948,-6.37623,53.270464,92500.0,96532.60869565216,90000.0,S,12.080680003908707,88,28,4,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,5,-1,0,Low
